slope01,slope12,slope23,slope34,slope45,slope56,slope67
-8.79,19.78,-30.77,19.78,-6.59,-52.75,26.37
-8.79,19.78,-30.77,19.78,-6.59,-50.55,24.18
-8.79,19.78,-30.77,19.78,-6.59,-46.15,19.78
-8.79,19.78,-30.77,19.78,-6.59,-41.76,15.38
-8.79,19.78,-30.77,19.78,-6.59,-37.36,10.99
-8.79,19.78,-30.77,19.78,-6.59,-32.97,6.59
-8.79,19.78,-30.77,19.78,-6.59,-28.57,0.0
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-28.57,-13.19,-32.97,28.57
0.0,0.0,-15.38,-17.58,-24.18,-32.97,28.57
0.0,0.0,-15.38,-17.58,-24.18,-32.97,28.57
0.0,0.0,-15.38,-17.58,-24.18,-32.97,28.57
0.0,0.0,-15.38,-17.58,-24.18,-32.97,28.57
0.0,0.0,-15.38,-17.58,-24.18,-32.97,28.57
0.0,0.0,-15.38,-17.58,-24.18,-28.57,24.18
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,-6.59,-6.59,-8.79,6.59
0.0,-6.59,-10.99,28.57,-26.37,-21.98,0.0
0.0,-6.59,-10.99,28.57,-26.37,-21.98,0.0
0.0,-6.59,-10.99,28.57,-26.37,-21.98,0.0
0.0,-6.59,-10.99,28.57,-26.37,-21.98,0.0
0.0,-6.59,-10.99,28.57,-26.37,-21.98,0.0
0.0,-6.59,-10.99,28.57,-26.37,-21.98,0.0
0.0,0.0,0.0,-24.18,-35.16,-19.78,26.37
0.0,0.0,0.0,-24.18,-35.16,-19.78,26.37
0.0,0.0,0.0,-24.18,-35.16,-19.78,26.37
0.0,0.0,0.0,-24.18,-35.16,-19.78,26.37
0.0,0.0,0.0,-24.18,-35.16,-19.78,26.37
0.0,0.0,0.0,-24.18,-35.16,-19.78,26.37
0.0,0.0,0.0,-24.18,-35.16,-19.78,26.37
0.0,0.0,0.0,-24.18,-35.16,-19.78,26.37
0.0,0.0,0.0,-24.18,-35.16,-19.78,26.37
0.0,0.0,0.0,-24.18,-35.16,-19.78,26.37
0.0,0.0,0.0,-24.18,-35.16,-19.78,26.37
0.0,0.0,0.0,-24.18,-35.16,-19.78,26.37
0.0,0.0,0.0,-24.18,-35.16,-19.78,26.37
0.0,0.0,0.0,-24.18,-35.16,-19.78,26.37
0.0,0.0,0.0,-13.19,-50.55,0.0,6.59
0.0,0.0,0.0,-13.19,-50.55,0.0,6.59
0.0,0.0,0.0,-13.19,-50.55,0.0,6.59
0.0,0.0,0.0,-13.19,-50.55,0.0,6.59
0.0,0.0,0.0,-13.19,-50.55,0.0,6.59
0.0,0.0,0.0,-13.19,-50.55,0.0,6.59
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
0.0,0.0,-13.19,-52.75,-13.19,0.0,17.58
