slope01,slope12,slope23,slope34,slope45,slope56,slope67
-6.59,0.0,0.0,0.0,0.0,0.0,0.0
-6.59,0.0,0.0,0.0,0.0,0.0,0.0
6.59,-8.79,0.0,0.0,0.0,8.79,-8.79
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.99,-10.99,0.0,0.0,0.0,0.0,0.0
0.0,-21.98,0.0,0.0,0.0,0.0,0.0
0.0,-17.58,0.0,0.0,0.0,0.0,0.0
0.0,-13.19,0.0,0.0,0.0,0.0,0.0
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
-17.58,0.0,0.0,0.0,0.0,10.99,-10.99
-17.58,0.0,0.0,0.0,0.0,6.59,-6.59
-13.19,0.0,0.0,0.0,0.0,0.0,0.0
-10.99,0.0,0.0,8.79,-8.79,10.99,-10.99
0.0,0.0,-10.99,0.0,0.0,6.59,-6.59
0.0,0.0,-6.59,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.99,-10.99,0.0,0.0,0.0,0.0,0.0
6.59,-6.59,8.79,-8.79,0.0,0.0,0.0
-8.79,6.59,0.0,-8.79,0.0,10.99,-10.99
-6.59,0.0,0.0,-8.79,0.0,6.59,-6.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.99,-10.99,21.98,-21.98,0.0,0.0,0.0
8.79,-8.79,24.18,-24.18,0.0,0.0,0.0
0.0,0.0,19.78,-19.78,0.0,0.0,0.0
0.0,0.0,15.38,-15.38,0.0,0.0,0.0
0.0,0.0,10.99,-10.99,0.0,0.0,0.0
0.0,0.0,6.59,-6.59,0.0,0.0,0.0
0.0,-8.79,10.99,-10.99,0.0,0.0,0.0
0.0,-8.79,8.79,-8.79,0.0,0.0,0.0
-6.59,0.0,0.0,0.0,-8.79,0.0,0.0
-10.99,0.0,0.0,0.0,0.0,0.0,0.0
-21.98,0.0,0.0,0.0,0.0,0.0,0.0
-17.58,0.0,0.0,0.0,0.0,0.0,0.0
-13.19,0.0,0.0,0.0,8.79,-8.79,0.0
0.0,-10.99,0.0,0.0,0.0,0.0,0.0
0.0,-6.59,0.0,0.0,0.0,0.0,0.0
-6.59,0.0,10.99,-10.99,0.0,0.0,0.0
0.0,-8.79,6.59,-6.59,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.79,-8.79,0.0,0.0,0.0,0.0,0.0
-6.59,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.99,-13.19,0.0,0.0,0.0
32.97,0.0,98.9,-52.75,-30.77,-8.79,15.38
28.57,15.38,81.32,-52.75,-30.77,-8.79,15.38
26.37,15.38,81.32,-52.75,-30.77,-8.79,15.38
21.98,15.38,81.32,-52.75,-30.77,-8.79,15.38
21.98,15.38,81.32,-52.75,-30.77,-8.79,15.38
13.19,15.38,81.32,-52.75,-30.77,-8.79,15.38
13.19,15.38,81.32,-52.75,-30.77,-8.79,15.38
13.19,15.38,81.32,-52.75,-30.77,-8.79,15.38
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
-13.19,6.59,21.98,-8.79,-24.18,-28.57,6.59
