slope01,slope12,slope23,slope34,slope45,slope56,slope67
-13.19,-28.57,46.15,-6.59,-10.99,-35.16,0.0
-13.19,-28.57,46.15,-6.59,-10.99,-30.77,0.0
-13.19,-26.37,43.96,-6.59,-10.99,-26.37,0.0
-13.19,-21.98,39.56,-6.59,-10.99,-21.98,0.0
-13.19,-17.58,35.16,-6.59,-10.99,-17.58,0.0
-13.19,-13.19,30.77,-6.59,-10.99,-13.19,0.0
-13.19,-8.79,26.37,-6.59,-10.99,-8.79,0.0
-13.19,6.59,10.99,-6.59,-10.99,0.0,0.0
10.99,-17.58,10.99,-6.59,-10.99,0.0,0.0
10.99,-10.99,0.0,-6.59,-6.59,0.0,0.0
10.99,-10.99,0.0,-6.59,0.0,0.0,0.0
10.99,-10.99,0.0,0.0,0.0,0.0,0.0
6.59,0.0,-10.99,0.0,0.0,8.79,-8.79
8.79,0.0,-6.59,0.0,0.0,0.0,0.0
8.79,-6.59,6.59,-8.79,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-8.79,0.0,10.99,-10.99
0.0,0.0,0.0,-8.79,0.0,6.59,-6.59
0.0,10.99,-6.59,0.0,0.0,0.0,0.0
-8.79,6.59,-6.59,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-10.99,0.0,0.0,0.0,0.0,0.0
-13.19,-8.79,0.0,0.0,0.0,0.0,0.0
-6.59,-10.99,0.0,0.0,0.0,0.0,0.0
0.0,-10.99,8.79,-8.79,0.0,0.0,0.0
0.0,-6.59,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.99,0.0,-10.99,0.0,0.0,0.0,0.0
6.59,0.0,-6.59,0.0,0.0,0.0,0.0
8.79,-6.59,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,8.79,-8.79,0.0,10.99,-10.99
10.99,0.0,0.0,0.0,0.0,6.59,-6.59
8.79,0.0,0.0,0.0,0.0,0.0,0.0
-13.19,-8.79,0.0,0.0,0.0,0.0,0.0
-13.19,0.0,-8.79,0.0,0.0,0.0,0.0
0.0,0.0,-8.79,0.0,0.0,8.79,-8.79
0.0,0.0,0.0,-8.79,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.98,-21.98,8.79,-8.79,0.0,0.0,0.0
8.79,-17.58,8.79,-8.79,0.0,0.0,0.0
8.79,0.0,-6.59,0.0,0.0,0.0,0.0
8.79,0.0,0.0,-8.79,0.0,0.0,0.0
0.0,-6.59,8.79,-10.99,0.0,0.0,0.0
0.0,-8.79,6.59,-6.59,0.0,0.0,0.0
10.99,-10.99,8.79,-8.79,0.0,10.99,0.0
0.0,-6.59,0.0,0.0,0.0,6.59,0.0
-6.59,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-10.99,0.0,0.0,0.0,0.0,0.0
0.0,-6.59,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.99,0.0,0.0,0.0,0.0,0.0,0.0
-6.59,0.0,0.0,0.0,0.0,0.0,0.0
8.79,-10.99,0.0,0.0,0.0,0.0,0.0
8.79,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.99,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.18,-24.18,0.0,0.0,0.0,0.0,0.0
