slope01,slope12,slope23,slope34,slope45,slope56,slope67
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,-6.59
-6.59,-35.16,48.35,-8.79,-13.19,-32.97,0.0
-6.59,-35.16,48.35,-8.79,-13.19,-28.57,0.0
-6.59,-35.16,48.35,-8.79,-13.19,-28.57,0.0
-6.59,-35.16,48.35,-8.79,-13.19,-28.57,0.0
-6.59,-24.18,37.36,-8.79,-13.19,-15.38,-10.99
-6.59,-24.18,37.36,-8.79,-13.19,-15.38,0.0
-6.59,-24.18,37.36,-8.79,-13.19,-15.38,0.0
-6.59,-21.98,35.16,-8.79,-13.19,-13.19,0.0
-6.59,-17.58,30.77,-8.79,-13.19,-8.79,0.0
-6.59,0.0,17.58,-8.79,-13.19,0.0,0.0
-6.59,0.0,17.58,-8.79,-13.19,0.0,0.0
0.0,0.0,8.79,-8.79,-8.79,0.0,0.0
-13.19,0.0,0.0,-8.79,0.0,0.0,0.0
-8.79,0.0,0.0,-8.79,0.0,0.0,0.0
21.98,-26.37,0.0,-8.79,8.79,-8.79,10.99
21.98,-21.98,0.0,-10.99,0.0,0.0,6.59
21.98,-21.98,0.0,-8.79,0.0,0.0,0.0
13.19,-21.98,0.0,0.0,0.0,0.0,0.0
13.19,-17.58,10.99,-10.99,0.0,0.0,0.0
0.0,-13.19,6.59,-6.59,0.0,0.0,0.0
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
21.98,-21.98,0.0,0.0,0.0,0.0,0.0
