slope01,slope12,slope23,slope34,slope45,slope56,slope67
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,-6.59,-13.19,-30.77,0.0,-10.99,-19.78
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,0.0,0.0,0.0,-21.98,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-19.78,0.0
0.0,0.0,-17.58,-32.97,-19.78,-17.58,0.0
0.0,0.0,-17.58,-32.97,-19.78,-13.19,0.0
0.0,0.0,-17.58,-32.97,-19.78,-8.79,0.0
0.0,0.0,-17.58,-32.97,-19.78,0.0,0.0
0.0,0.0,-17.58,-32.97,-19.78,0.0,0.0
0.0,0.0,-17.58,-32.97,-15.38,0.0,0.0
0.0,0.0,-17.58,-32.97,-10.99,0.0,0.0
0.0,0.0,-17.58,-32.97,-6.59,0.0,0.0
0.0,0.0,-17.58,-32.97,0.0,0.0,0.0
0.0,0.0,-17.58,-30.77,0.0,0.0,0.0
0.0,0.0,-17.58,-26.37,0.0,0.0,0.0
0.0,0.0,-17.58,-21.98,0.0,0.0,0.0
0.0,0.0,-17.58,-17.58,0.0,0.0,0.0
0.0,0.0,-17.58,-13.19,0.0,0.0,0.0
0.0,0.0,-17.58,-8.79,0.0,0.0,0.0
0.0,0.0,-17.58,0.0,0.0,0.0,0.0
0.0,0.0,-17.58,0.0,0.0,0.0,0.0
0.0,0.0,-13.19,0.0,0.0,0.0,0.0
-13.19,-15.38,-8.79,0.0,10.99,10.99,-10.99
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-21.98,8.79
0.0,0.0,0.0,0.0,-13.19,-19.78,6.59
0.0,0.0,0.0,0.0,-13.19,-15.38,8.79
-8.79,19.78,-30.77,19.78,-6.59,-52.75,26.37
-8.79,19.78,-30.77,19.78,-6.59,-52.75,26.37
