slope01,slope12,slope23,slope34,slope45,slope56,slope67
-17.58,19.78,13.19,-6.59,-19.78,-35.16,6.59
-17.58,19.78,13.19,-6.59,-19.78,-35.16,6.59
-17.58,19.78,13.19,-6.59,-19.78,-35.16,6.59
-17.58,19.78,13.19,-6.59,-19.78,-35.16,6.59
-17.58,19.78,13.19,-6.59,-19.78,-35.16,6.59
-17.58,19.78,13.19,-6.59,-19.78,-35.16,6.59
-17.58,19.78,13.19,-6.59,-19.78,-35.16,6.59
-17.58,19.78,13.19,-6.59,-19.78,-35.16,6.59
-17.58,19.78,13.19,-6.59,-19.78,-35.16,6.59
-17.58,19.78,13.19,-6.59,-19.78,-35.16,6.59
-17.58,19.78,13.19,-6.59,-19.78,-35.16,6.59
-17.58,19.78,13.19,-6.59,-19.78,-35.16,6.59
-17.58,19.78,13.19,-6.59,-19.78,-35.16,6.59
-17.58,19.78,13.19,-6.59,-19.78,-35.16,6.59
