slope01,slope12,slope23,slope34,slope45,slope56,slope67
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.99,-10.99,0.0,0.0,0.0,0.0,0.0
8.79,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-41.76,-21.98,0.0,0.0,0.0,0.0,0.0
-41.76,-17.58,0.0,0.0,0.0,0.0,0.0
-41.76,-13.19,0.0,0.0,0.0,0.0,0.0
-63.74,10.99,-10.99,63.74,-32.97,-17.58,10.99
-72.53,8.79,-10.99,63.74,-32.97,-17.58,10.99
-68.13,0.0,-10.99,63.74,-32.97,-17.58,10.99
-63.74,0.0,-8.79,61.54,-32.97,-17.58,10.99
-63.74,0.0,0.0,57.14,-32.97,-17.58,10.99
-63.74,0.0,0.0,52.75,-32.97,-17.58,10.99
-59.34,0.0,0.0,48.35,-32.97,-15.38,8.79
-54.95,0.0,0.0,43.96,-32.97,-10.99,0.0
-41.76,-8.79,0.0,39.56,-32.97,-6.59,0.0
-41.76,0.0,0.0,35.16,-32.97,0.0,10.99
-41.76,0.0,0.0,30.77,-30.77,0.0,6.59
-37.36,0.0,0.0,26.37,-26.37,0.0,0.0
-32.97,0.0,0.0,21.98,-21.98,0.0,0.0
-28.57,0.0,0.0,17.58,-17.58,0.0,0.0
-24.18,0.0,0.0,13.19,-13.19,0.0,0.0
-19.78,0.0,0.0,8.79,-8.79,0.0,0.0
-15.38,0.0,0.0,0.0,0.0,0.0,0.0
-10.99,0.0,0.0,0.0,0.0,0.0,0.0
-6.59,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,10.99,-10.99
-8.79,0.0,0.0,0.0,0.0,6.59,-6.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.79,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.99,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-10.99,0.0,0.0,0.0,0.0,0.0
0.0,-6.59,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,19.78,-24.18,-6.59,0.0
0.0,0.0,0.0,19.78,-24.18,-6.59,0.0
0.0,0.0,0.0,19.78,-24.18,-6.59,0.0
0.0,0.0,0.0,19.78,-24.18,-6.59,0.0
0.0,0.0,0.0,19.78,-24.18,-6.59,0.0
0.0,0.0,0.0,19.78,-24.18,-6.59,0.0
0.0,0.0,0.0,19.78,-24.18,-6.59,0.0
0.0,0.0,0.0,19.78,-24.18,-6.59,0.0
0.0,0.0,0.0,19.78,-24.18,-6.59,0.0
0.0,0.0,0.0,19.78,-24.18,-6.59,0.0
0.0,0.0,0.0,19.78,-24.18,-6.59,0.0
0.0,0.0,0.0,19.78,-24.18,0.0,0.0
0.0,0.0,0.0,19.78,-21.98,0.0,0.0
0.0,0.0,0.0,17.58,-17.58,0.0,0.0
-8.79,0.0,0.0,13.19,-13.19,10.99,-10.99
0.0,0.0,0.0,8.79,-8.79,6.59,-6.59
-10.99,0.0,0.0,0.0,0.0,0.0,0.0
-6.59,0.0,0.0,0.0,0.0,0.0,0.0
