slope01,slope12,slope23,slope34,slope45,slope56,slope67
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-41.76,8.79
0.0,-21.98,26.37,0.0,-10.99,-37.36,0.0
0.0,-21.98,26.37,0.0,-10.99,-32.97,0.0
0.0,-21.98,26.37,0.0,-10.99,-19.78,-8.79
0.0,-21.98,26.37,0.0,-10.99,-19.78,0.0
0.0,-21.98,26.37,0.0,-10.99,-19.78,0.0
0.0,-21.98,26.37,0.0,-10.99,-15.38,0.0
0.0,-17.58,21.98,0.0,-10.99,-10.99,0.0
0.0,0.0,6.59,0.0,-10.99,-6.59,0.0
0.0,0.0,6.59,0.0,-10.99,0.0,0.0
0.0,0.0,6.59,0.0,-8.79,0.0,0.0
-8.79,0.0,8.79,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-21.98,0.0,0.0,0.0,0.0,0.0,0.0
-17.58,0.0,0.0,0.0,0.0,0.0,8.79
0.0,-10.99,8.79,-8.79,10.99,-10.99,0.0
0.0,-6.59,0.0,0.0,6.59,-6.59,0.0
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
-17.58,0.0,0.0,-8.79,0.0,0.0,0.0
-17.58,0.0,0.0,0.0,0.0,0.0,0.0
-13.19,0.0,10.99,-10.99,0.0,0.0,8.79
0.0,-8.79,6.59,-6.59,0.0,0.0,0.0
-17.58,0.0,8.79,-8.79,0.0,0.0,0.0
-8.79,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,-10.99,0.0,0.0,0.0,0.0,0.0
0.0,-6.59,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,8.79,-8.79,0.0,0.0,0.0
8.79,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-8.79,8.79,-8.79,10.99,-10.99
0.0,0.0,0.0,0.0,0.0,6.59,-6.59
13.19,-13.19,-8.79,0.0,0.0,0.0,0.0
19.78,-19.78,0.0,0.0,0.0,0.0,0.0
19.78,-19.78,0.0,0.0,0.0,0.0,0.0
15.38,-15.38,0.0,0.0,0.0,0.0,0.0
10.99,-10.99,0.0,0.0,0.0,0.0,0.0
6.59,-6.59,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-8.79,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.98,-21.98,0.0,0.0,0.0,0.0,0.0
17.58,-8.79,-8.79,0.0,0.0,0.0,0.0
0.0,-8.79,0.0,-8.79,0.0,0.0,0.0
0.0,-8.79,8.79,-8.79,0.0,10.99,-10.99
17.58,-13.19,13.19,-21.98,0.0,6.59,-6.59
6.59,-13.19,13.19,-17.58,0.0,0.0,0.0
6.59,-13.19,13.19,-13.19,0.0,0.0,0.0
6.59,-8.79,8.79,0.0,-8.79,0.0,0.0
-13.19,-8.79,0.0,0.0,0.0,0.0,0.0
-8.79,-8.79,8.79,-8.79,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,8.79,-8.79,0.0,0.0,0.0
