slope01,slope12,slope23,slope34,slope45,slope56,slope67
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-21.98,0.0,8.79,-8.79,0.0,0.0,0.0
-17.58,0.0,0.0,0.0,0.0,0.0,0.0
-13.19,8.79,-8.79,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.99,0.0,0.0,0.0,0.0,0.0,0.0
-6.59,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.79,-8.79,0.0,0.0,0.0,0.0
0.0,10.99,127.47,-48.35,-37.36,-13.19,26.37
26.37,19.78,87.91,-48.35,-37.36,-13.19,26.37
21.98,21.98,85.71,-48.35,-37.36,-13.19,26.37
17.58,21.98,85.71,-48.35,-37.36,-13.19,26.37
15.38,21.98,85.71,-48.35,-37.36,-13.19,26.37
10.99,21.98,85.71,-48.35,-37.36,-13.19,26.37
6.59,21.98,85.71,-48.35,-37.36,-13.19,26.37
6.59,21.98,85.71,-48.35,-37.36,-13.19,26.37
0.0,0.0,0.0,0.0,-24.18,-59.34,50.55
-10.99,-15.38,26.37,0.0,-8.79,-39.56,8.79
-10.99,-15.38,26.37,0.0,-8.79,-39.56,8.79
-10.99,-15.38,26.37,0.0,-8.79,-39.56,8.79
-10.99,-15.38,26.37,0.0,-8.79,-39.56,8.79
-10.99,-15.38,26.37,0.0,-8.79,-39.56,8.79
-10.99,-15.38,26.37,0.0,-8.79,-39.56,8.79
-10.99,-15.38,26.37,0.0,-8.79,-39.56,8.79
-10.99,-15.38,26.37,0.0,-8.79,-39.56,8.79
-10.99,-15.38,26.37,0.0,-8.79,-39.56,8.79
-10.99,-15.38,26.37,0.0,-8.79,-39.56,8.79
-10.99,-15.38,26.37,0.0,-8.79,-39.56,8.79
-10.99,-15.38,26.37,0.0,-8.79,-39.56,8.79
-10.99,-15.38,26.37,0.0,-8.79,-39.56,8.79
-10.99,-15.38,26.37,0.0,-8.79,-39.56,8.79
-10.99,-15.38,26.37,0.0,-8.79,-39.56,8.79
