slope01,slope12,slope23,slope34,slope45,slope56,slope67
0.0,-10.99,0.0,0.0,0.0,0.0,0.0
0.0,-6.59,0.0,0.0,0.0,0.0,0.0
-13.19,-10.99,0.0,0.0,0.0,0.0,0.0
-10.99,-8.79,0.0,0.0,0.0,0.0,0.0
-6.59,-8.79,0.0,0.0,0.0,0.0,0.0
-6.59,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-8.79,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.79,0.0,-8.79,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-10.99,0.0,0.0,0.0,0.0,0.0
19.78,-24.18,0.0,0.0,0.0,0.0,0.0
-8.79,-8.79,-10.99,0.0,0.0,0.0,0.0
-19.78,-8.79,-6.59,0.0,0.0,0.0,0.0
-19.78,0.0,-8.79,0.0,0.0,0.0,0.0
-15.38,-6.59,0.0,0.0,0.0,0.0,0.0
-21.98,-6.59,0.0,0.0,0.0,0.0,0.0
-21.98,0.0,0.0,0.0,0.0,0.0,0.0
-19.78,0.0,0.0,0.0,0.0,0.0,0.0
-15.38,0.0,0.0,0.0,0.0,0.0,0.0
-21.98,0.0,0.0,0.0,0.0,0.0,10.99
-6.59,0.0,-8.79,0.0,0.0,0.0,6.59
-10.99,-6.59,0.0,0.0,0.0,10.99,0.0
-10.99,-6.59,0.0,0.0,0.0,6.59,0.0
8.79,-21.98,0.0,0.0,0.0,0.0,0.0
8.79,-17.58,0.0,0.0,8.79,-8.79,0.0
8.79,0.0,-10.99,0.0,0.0,0.0,0.0
8.79,0.0,-6.59,0.0,0.0,0.0,0.0
0.0,0.0,-8.79,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,10.99,-10.99,0.0,0.0,0.0,0.0
-13.19,0.0,-8.79,0.0,8.79,-8.79,0.0
10.99,-24.18,0.0,0.0,0.0,0.0,0.0
10.99,-24.18,0.0,0.0,0.0,0.0,0.0
10.99,0.0,-21.98,8.79,-8.79,8.79,-8.79
6.59,0.0,-6.59,-6.59,0.0,0.0,6.59
-10.99,0.0,-6.59,15.38,-10.99,-10.99,8.79
-6.59,0.0,-8.79,15.38,-10.99,-6.59,0.0
0.0,0.0,-8.79,13.19,-10.99,0.0,0.0
-17.58,6.59,-10.99,8.79,0.0,-8.79,0.0
-17.58,8.79,-8.79,0.0,17.58,-21.98,0.0
0.0,0.0,-10.99,0.0,17.58,-8.79,-8.79
0.0,0.0,-6.59,0.0,13.19,-8.79,0.0
0.0,0.0,0.0,0.0,8.79,-8.79,0.0
-10.99,0.0,0.0,0.0,0.0,0.0,0.0
-6.59,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.99,-10.99,0.0,0.0,0.0,0.0,0.0
6.59,-6.59,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-10.99,0.0,0.0,0.0,0.0,0.0
-15.38,-6.59,0.0,0.0,0.0,0.0,0.0
-8.79,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-8.79,0.0,8.79,-8.79,0.0
0.0,0.0,0.0,0.0,-10.99,-19.78,6.59
-19.78,0.0,0.0,13.19,10.99,-19.78,6.59
