slope01,slope12,slope23,slope34,slope45,slope56,slope67
-39.56,-6.59,0.0,0.0,6.59,-17.58,0.0
-39.56,-6.59,0.0,0.0,6.59,-17.58,0.0
-39.56,-6.59,0.0,0.0,6.59,-17.58,0.0
-39.56,-6.59,0.0,0.0,6.59,-17.58,0.0
-39.56,-6.59,0.0,0.0,6.59,-15.38,0.0
-39.56,-6.59,0.0,0.0,6.59,-10.99,0.0
-35.16,13.19,-15.38,0.0,0.0,0.0,0.0
-30.77,8.79,-15.38,0.0,0.0,0.0,0.0
-28.57,6.59,-15.38,0.0,0.0,0.0,8.79
-28.57,6.59,-10.99,0.0,0.0,0.0,6.59
-28.57,6.59,-6.59,0.0,0.0,0.0,0.0
-15.38,-6.59,0.0,0.0,0.0,0.0,0.0
-15.38,0.0,-8.79,0.0,0.0,0.0,0.0
-52.75,13.19,0.0,-10.99,0.0,0.0,0.0
-48.35,8.79,0.0,-10.99,0.0,0.0,0.0
-48.35,8.79,0.0,-10.99,0.0,0.0,0.0
-48.35,8.79,0.0,-10.99,0.0,0.0,0.0
-46.15,6.59,0.0,-10.99,0.0,0.0,0.0
-46.15,6.59,0.0,-10.99,0.0,0.0,0.0
-46.15,6.59,0.0,-8.79,0.0,0.0,0.0
-32.97,-6.59,0.0,0.0,0.0,0.0,0.0
-26.37,-13.19,0.0,-10.99,0.0,0.0,-13.19
-26.37,-13.19,0.0,-10.99,0.0,0.0,-13.19
-26.37,-13.19,0.0,-10.99,0.0,0.0,-13.19
-26.37,-13.19,0.0,-10.99,0.0,0.0,-10.99
-26.37,-13.19,0.0,-10.99,0.0,0.0,-6.59
-26.37,-13.19,0.0,-10.99,0.0,0.0,0.0
-26.37,-13.19,0.0,-8.79,0.0,0.0,0.0
-26.37,-13.19,0.0,0.0,0.0,0.0,0.0
-48.35,15.38,6.59,-10.99,-13.19,17.58,-6.59
-46.15,13.19,6.59,-10.99,-13.19,17.58,-6.59
-46.15,13.19,6.59,-10.99,-13.19,17.58,-6.59
-39.56,6.59,6.59,-10.99,-10.99,15.38,-6.59
-35.16,0.0,6.59,-10.99,-6.59,10.99,-6.59
-35.16,0.0,6.59,-10.99,0.0,6.59,-6.59
-24.18,-8.79,6.59,-8.79,0.0,0.0,0.0
-24.18,-6.59,0.0,0.0,0.0,0.0,0.0
-15.38,0.0,0.0,-6.59,0.0,10.99,-10.99
-15.38,0.0,0.0,-6.59,0.0,10.99,-10.99
-15.38,0.0,0.0,-6.59,0.0,10.99,-10.99
-15.38,0.0,0.0,-6.59,0.0,10.99,-10.99
-15.38,0.0,0.0,-6.59,0.0,10.99,-10.99
-15.38,0.0,0.0,-6.59,0.0,10.99,-10.99
-15.38,0.0,0.0,-6.59,0.0,8.79,-8.79
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
6.59,0.0,17.58,-41.76,8.79,0.0,0.0
17.58,-8.79,17.58,-37.36,0.0,0.0,0.0
17.58,-8.79,17.58,-32.97,0.0,0.0,0.0
0.0,-8.79,17.58,-28.57,0.0,0.0,0.0
0.0,-8.79,17.58,-24.18,0.0,0.0,8.79
0.0,-8.79,17.58,-19.78,0.0,0.0,0.0
0.0,-6.59,15.38,-15.38,0.0,0.0,0.0
