slope01,slope12,slope23,slope34,slope45,slope56,slope67
15.38,-48.35,-17.58,-37.36,0.0,-10.99,0.0
19.78,-52.75,-19.78,-39.56,0.0,-10.99,8.79
26.37,-59.34,-15.38,-43.96,6.59,-10.99,10.99
19.78,-54.95,-19.78,-26.37,0.0,-10.99,0.0
17.58,-57.14,-19.78,-26.37,0.0,-10.99,0.0
15.38,-52.75,-21.98,-28.57,8.79,-10.99,0.0
8.79,-43.96,-26.37,-32.97,8.79,-10.99,0.0
0.0,-39.56,-26.37,-37.36,8.79,0.0,0.0
0.0,-28.57,-26.37,-39.56,0.0,0.0,0.0
0.0,-39.56,-24.18,-39.56,0.0,0.0,6.59
0.0,-37.36,-30.77,-10.99,-13.19,-10.99,0.0
10.99,-43.96,-30.77,-10.99,-8.79,-10.99,0.0
10.99,-37.36,-37.36,-10.99,-8.79,-10.99,0.0
10.99,-17.58,-57.14,-10.99,-8.79,0.0,0.0
10.99,-15.38,-59.34,-10.99,-6.59,-6.59,0.0
