slope01,slope12,slope23,slope34,slope45,slope56,slope67
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.99,-10.99,0.0,0.0,0.0,0.0
-8.79,6.59,-6.59,0.0,0.0,0.0,0.0
0.0,-6.59,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,26.37,109.89,-37.36,-41.76,-17.58,24.18
6.59,15.38,92.31,-37.36,-41.76,-17.58,24.18
6.59,15.38,92.31,-37.36,-41.76,-17.58,24.18
0.0,15.38,92.31,-37.36,-41.76,-17.58,24.18
0.0,19.78,87.91,-37.36,-41.76,-17.58,24.18
0.0,19.78,87.91,-37.36,-41.76,-17.58,24.18
0.0,19.78,87.91,-37.36,-41.76,-17.58,24.18
0.0,17.58,87.91,-37.36,-41.76,-15.38,21.98
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-19.78,0.0
-8.79,13.19,0.0,0.0,-19.78,-15.38,0.0
-8.79,13.19,0.0,0.0,-19.78,-10.99,0.0
-8.79,13.19,0.0,0.0,-19.78,-6.59,0.0
-8.79,13.19,0.0,0.0,-19.78,0.0,0.0
-19.78,13.19,0.0,0.0,-17.58,0.0,0.0
-19.78,13.19,0.0,0.0,-13.19,0.0,0.0
-10.99,0.0,0.0,0.0,-8.79,0.0,0.0
-6.59,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-8.79,8.79,-8.79,0.0,0.0,0.0
6.59,-10.99,8.79,-8.79,0.0,0.0,0.0
6.59,-6.59,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.78,-28.57,0.0,0.0,0.0,0.0,0.0
13.19,-24.18,10.99,-10.99,0.0,0.0,0.0
13.19,-19.78,6.59,-6.59,0.0,0.0,0.0
13.19,-15.38,0.0,0.0,0.0,0.0,0.0
-10.99,0.0,-8.79,0.0,0.0,0.0,0.0
-10.99,0.0,0.0,0.0,0.0,0.0,0.0
-10.99,0.0,0.0,0.0,0.0,0.0,0.0
-10.99,0.0,10.99,-10.99,0.0,10.99,-10.99
-8.79,0.0,8.79,-8.79,0.0,6.59,-6.59
-13.19,-8.79,8.79,-8.79,0.0,0.0,0.0
-13.19,0.0,0.0,0.0,0.0,0.0,0.0
-13.19,0.0,0.0,0.0,0.0,0.0,0.0
-10.99,0.0,8.79,-8.79,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-8.79,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.79,-8.79,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-8.79,0.0,0.0,0.0
-10.99,0.0,0.0,0.0,0.0,0.0,0.0
-6.59,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-8.79,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.99,-10.99,0.0,0.0,0.0,8.79
-10.99,6.59,-6.59,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
-13.19,-8.79,0.0,0.0,0.0,0.0,0.0
-8.79,-8.79,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,10.99,-10.99,0.0,0.0,0.0
-8.79,0.0,6.59,-6.59,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,8.79,-8.79,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
-13.19,-8.79,0.0,0.0,0.0,0.0,0.0
-6.59,-10.99,0.0,0.0,0.0,0.0,0.0
-17.58,-6.59,0.0,0.0,0.0,0.0,0.0
-17.58,0.0,0.0,0.0,0.0,0.0,0.0
-6.59,-8.79,10.99,-10.99,0.0,0.0,0.0
-6.59,0.0,8.79,-8.79,0.0,0.0,0.0
-21.98,8.79,0.0,0.0,0.0,0.0,0.0
-17.58,0.0,0.0,0.0,0.0,0.0,0.0
-13.19,0.0,10.99,-10.99,0.0,8.79,-8.79
-10.99,0.0,8.79,-8.79,0.0,0.0,0.0
-10.99,0.0,0.0,0.0,0.0,0.0,0.0
-10.99,0.0,0.0,0.0,0.0,0.0,0.0
15.38,-21.98,8.79,-8.79,0.0,0.0,0.0
15.38,-17.58,0.0,0.0,0.0,0.0,0.0
0.0,-13.19,0.0,0.0,0.0,0.0,0.0
