slope01,slope12,slope23,slope34,slope45,slope56,slope67
8.79,-6.59,6.59,-19.78,-6.59,0.0,0.0
8.79,-6.59,6.59,-19.78,0.0,0.0,0.0
8.79,-6.59,6.59,-17.58,0.0,0.0,0.0
8.79,0.0,10.99,-13.19,-8.79,0.0,0.0
10.99,0.0,13.19,-13.19,0.0,-8.79,10.99
0.0,0.0,13.19,-10.99,0.0,0.0,6.59
0.0,0.0,13.19,-10.99,0.0,0.0,0.0
19.78,-21.98,10.99,-10.99,0.0,0.0,0.0
8.79,-8.79,0.0,-6.59,0.0,0.0,0.0
8.79,-8.79,0.0,0.0,0.0,0.0,0.0
8.79,-8.79,0.0,0.0,0.0,0.0,0.0
-6.59,17.58,-10.99,0.0,-8.79,0.0,0.0
-6.59,17.58,-10.99,0.0,0.0,0.0,0.0
0.0,13.19,-10.99,0.0,0.0,0.0,0.0
10.99,0.0,-8.79,0.0,0.0,0.0,0.0
-15.38,0.0,0.0,0.0,0.0,0.0,0.0
-15.38,0.0,10.99,-10.99,0.0,0.0,0.0
0.0,-8.79,6.59,-6.59,0.0,0.0,0.0
-17.58,0.0,0.0,0.0,0.0,0.0,0.0
-17.58,0.0,0.0,0.0,0.0,0.0,0.0
-24.18,0.0,0.0,0.0,0.0,0.0,0.0
-19.78,0.0,0.0,0.0,0.0,0.0,0.0
-15.38,0.0,0.0,0.0,0.0,0.0,0.0
-10.99,0.0,0.0,0.0,0.0,0.0,0.0
