slope01,slope12,slope23,slope34,slope45,slope56,slope67
-6.59,-24.18,32.97,0.0,-10.99,-52.75,26.37
-6.59,-24.18,32.97,0.0,-10.99,-52.75,26.37
-6.59,-24.18,32.97,0.0,-10.99,-52.75,26.37
-6.59,-24.18,32.97,0.0,-10.99,-52.75,26.37
-6.59,-24.18,32.97,0.0,-10.99,-52.75,26.37
-6.59,-24.18,32.97,0.0,-10.99,-50.55,24.18
-6.59,-24.18,32.97,0.0,-10.99,-46.15,19.78
-6.59,-24.18,32.97,0.0,-10.99,-41.76,15.38
-6.59,-24.18,32.97,0.0,-10.99,-37.36,10.99
-6.59,-24.18,32.97,0.0,-10.99,-32.97,6.59
-6.59,-21.98,30.77,0.0,-10.99,-28.57,0.0
-6.59,-21.98,30.77,0.0,-10.99,-24.18,0.0
-6.59,-15.38,24.18,0.0,-10.99,-19.78,0.0
-6.59,-15.38,24.18,0.0,-10.99,-15.38,0.0
-6.59,-15.38,24.18,0.0,-10.99,-10.99,0.0
-6.59,-10.99,19.78,0.0,-10.99,-6.59,0.0
0.0,-8.79,15.38,0.0,-10.99,0.0,0.0
0.0,0.0,0.0,0.0,-8.79,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,8.79,-8.79,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-8.79,21.98,-21.98,8.79,-8.79,0.0
-6.59,0.0,17.58,-17.58,10.99,-10.99,10.99
-6.59,0.0,13.19,-13.19,6.59,-6.59,6.59
6.59,-8.79,8.79,-8.79,0.0,0.0,0.0
8.79,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.99,0.0,0.0,0.0,0.0,0.0,0.0
-6.59,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.99,-10.99,0.0,0.0,0.0
-8.79,0.0,6.59,-6.59,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.79,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.99
0.0,0.0,0.0,0.0,0.0,0.0,6.59
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
